UniqueID,SiteName,Prov,Prov_2,Year,Month,Day,DateObserved,Month_alpha,Observer,Observer_anon,Observer_contact,Observer_contact_anon,Lat,Long,Source,Source_anon,SpeciesAlphaCode,Source_type,CommonName,LatinName,GroupAs,SpeciesGroup,Species_HPAIstatus,Individual_HPAIVstatus,AgeClass,BreedingStatus,LandWater,Colony_Y_N,IFcolony_complete_partial_survey,IFcolony_boat_foot_heli_plane,n_FoundNeurological,n_FoundDead,TotalObserved,Comments,id,concatenated_ids_eccc,concatenated_ids_trevor,concatenated_ids_cwhc,concatenated_ids_cfia,Species_HPAIstatus_DateApplicable,Region,Complete_Mortality_Dataset,HPAI_Mortality_Dataset_Baseline,Double_Count_Analysis_Dataset,Scenario_A_0day_1km,Scenario_B_1day_1km,Scenario_C_5day_1km,Scenario_D_0day_5km,Scenario_E_5day_5km,Scenario_F_1day_5km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2106,,QC,QC,2022,6,12,2022-06-12,June,,e0116c3295a6e8630fd1dc3ddf6d3594,,0f00db478f620afc968f62e55c534ce0,50.2619444,-64.1180556,,e8cd320379e21b8f2929db55cdf4ed0c,COEI,Academic,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,,,,,,,1,,,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2109,,QC,QC,2022,6,26,2022-06-26,June,,e0116c3295a6e8630fd1dc3ddf6d3594,,0f00db478f620afc968f62e55c534ce0,50.0683333,-64.3175,,e8cd320379e21b8f2929db55cdf4ed0c,COEI,Academic,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,,,,,,,1,,,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2111,,QC,QC,2022,6,30,2022-06-30,June,,e0116c3295a6e8630fd1dc3ddf6d3594,,0f00db478f620afc968f62e55c534ce0,49.9225,-63.5719444,,e8cd320379e21b8f2929db55cdf4ed0c,COEI,Academic,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,,,,,,,1,,,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2130,Cap de Bon Désir,QC,QC,2022,5,22,2022-05-22,May,,1cdd6f4ff9924e30b6c57799af593a4e,,ec537ed75de5cfd5a8db8004898f1db3,48.26992,-69.4671,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,Adult,,Land,,,,,1,1,"Retrouver par un bénévole de l'OOT. Date estimée de la mort
 24h-48h",,,,,,2022-04-01 to 2022-09-30,St Lawrence Estuary,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2131,Escoumins,QC,QC,2022,5,23,2022-05-23,May,,1cdd6f4ff9924e30b6c57799af593a4e,,ec537ed75de5cfd5a8db8004898f1db3,48.31742,-69.4186,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,Adult,,Land,,,,,1,1,Observé sur la plage du quai des pilotes. Date estimée de la mort >48h,,,,,,2022-04-01 to 2022-09-30,St Lawrence Estuary,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2133,Escoumins,QC,QC,2022,5,31,2022-05-31,May,,1cdd6f4ff9924e30b6c57799af593a4e,,ec537ed75de5cfd5a8db8004898f1db3,48.35081,-69.3973,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,Adult,,Land,,,,,1,1,Observé à la pointe de la croix au escoumins.  Date estimée de la mort >48h,,,,,,2022-04-01 to 2022-09-30,St Lawrence Estuary,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2134,Bergeronnes,QC,QC,2022,6,1,2022-06-01,June,,1cdd6f4ff9924e30b6c57799af593a4e,,ec537ed75de5cfd5a8db8004898f1db3,48.23044,-69.5413,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,Adult,,Land,,,,,1,1,"Coordinates estimation selon la description du lieux, observation raporté à Frédéric Déland par des citoyens.  Date estimée de la mort >48h",,,,,,2022-04-01 to 2022-09-30,St Lawrence Estuary,retain,retain,retain,retain,retain,retain,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2135,Bergeronnes,QC,QC,2022,6,1,2022-06-01,June,,1cdd6f4ff9924e30b6c57799af593a4e,,ec537ed75de5cfd5a8db8004898f1db3,48.23044,-69.5413,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,Adult,,Land,,,,,1,1,"Pas de photo, coordinate estimation selon la description du lieux, observation raporté à Frédéric Déland par des citoyens",,,,,,2022-04-01 to 2022-09-30,St Lawrence Estuary,retain,retain,retain,retain,retain,retain,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2136,Bergeronnes,QC,QC,2022,6,2,2022-06-02,June,,1cdd6f4ff9924e30b6c57799af593a4e,,ec537ed75de5cfd5a8db8004898f1db3,48.23044,-69.5413,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,Adult,,Land,,,,1,,1,Un video de l'oiseaux à été envoyer à Frédéric Déland,,,,,,2022-04-01 to 2022-09-30,St Lawrence Estuary,retain,retain,retain,retain,exclude,exclude,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2137,Bergeronnes,QC,QC,2022,5,29,2022-05-29,May,,1cdd6f4ff9924e30b6c57799af593a4e,,ec537ed75de5cfd5a8db8004898f1db3,48.23044,-69.5413,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,Adult,,Land,,,,,1,1,Date estimée de la mort >48h,,,,,,2022-04-01 to 2022-09-30,St Lawrence Estuary,retain,retain,retain,exclude,exclude,exclude,exclude,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2149,Mingan Archipelago National Park Reserve,QC,QC,2022,6,16,2022-06-16,June,,f8c9eeb7a0b8960df4c7b905ed3b3859,,,50.22253,-63.6099,,613cd0a51c7e748b7672a0a29692e739,COEI,Provincial,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,,,,,5,5,2 eiders will be sent for testing; collected between 15-17 June,,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2153,Ile aux perroquets,QC,QC,2022,6,15,2022-06-15,June,,0f5bc0daa63fea79628fc381e6c9faa7,,0f5bc0daa63fea79628fc381e6c9faa7,50.2205,-64.2064,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,,,,,1,1,Depotoir LPM,,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2154,Ile Quarry,QC,QC,2022,6,16,2022-06-16,June,,94dfe3d439cb29b0c10ffd581e9eb6cc,,94dfe3d439cb29b0c10ffd581e9eb6cc,50.2162,-63.8185,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,Y,Incidental,Foot,,2,2,Depotoir LPM,,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2155,Ile aux perroquets,QC,QC,2022,6,17,2022-06-17,June,,d5169f3169b94b60529a3fa33ab03a0f,,d5169f3169b94b60529a3fa33ab03a0f,50.2205,-64.2064,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,,,,1,,1,Envoye pour analyse,,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2156,Ile aux perroquets,QC,QC,2022,6,17,2022-06-17,June,,d5169f3169b94b60529a3fa33ab03a0f,,d5169f3169b94b60529a3fa33ab03a0f,50.2205,-64.2064,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,,,,,1,1,Envoye pour analyse,,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,exclude,exclude,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2158,"unknow, probably Aguanish?",QC,QC,2022,6,21,2022-06-21,June,,cbda94787192fc570d3996420c323fa1,,e8d95f56aa1f8c36dc85dbaefb735a00,50.2214,-62.1111,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,,,,,10,10,laissés sur place,,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2159,Ile du Havre ,QC,QC,2022,6,23,2022-06-23,June,,cbda94787192fc570d3996420c323fa1,,e8d95f56aa1f8c36dc85dbaefb735a00,50.2192,-63.6248,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,,,,,2,2,Poubelle,,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2161,Ile de Mingan,QC,QC,2022,6,23,2022-06-23,June,,0f5bc0daa63fea79628fc381e6c9faa7,,0f5bc0daa63fea79628fc381e6c9faa7,50.22,-63.9943,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,,,,1,,1,poubelle et vol plane,,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2162,Ile Niapsikau,QC,QC,2022,6,26,2022-06-26,June,,886c2cda9b03d2f5374366b9c04a1631,,886c2cda9b03d2f5374366b9c04a1631,50.2111,-63.7501,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,Y,Incidental,Foot,,1,1,laisse sur place,,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2164,Ile Niapsikau,QC,QC,2022,6,27,2022-06-27,June,,cc550a6f72c88dae0a3bb82d073f1e1e,,cc550a6f72c88dae0a3bb82d073f1e1e,50.2111,-63.7501,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,Y,Incidental,Foot,,2,2,Poubelle,,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,exclude,exclude,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2165,Ile du Havre ,QC,QC,2022,6,28,2022-06-28,June,,cbda94787192fc570d3996420c323fa1,,1e55a702fdce9ac204b7e5541adafe1d,50.2192,-63.6248,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,,,,,3,3,poubelle 1 et 1 envoye pour analyse ,,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2166,Ile du Havre ,QC,QC,2022,6,30,2022-06-30,June,,05ff32d9b8920cecca3db75594d94965,,05ff32d9b8920cecca3db75594d94965,50.2192,-63.6248,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,,,,,1,1,laisses sur place,,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2167,Ile du Havre ,QC,QC,2022,6,30,2022-06-30,June,,05ff32d9b8920cecca3db75594d94965,,05ff32d9b8920cecca3db75594d94965,50.2192,-63.6248,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,,,,,1,1,laisses sur place,,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2179,Ile nue de Mingan,QC,QC,2022,7,11,2022-07-11,July,,07b0c41ae0b81970746f07743d6a8ba4,,07b0c41ae0b81970746f07743d6a8ba4,50.2073,-64.1247,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,Y,Incidental,Foot,,1,1,"laisse sur place, etait dans la zone de maree",,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2181,Ile du Havre ,QC,QC,2022,7,12,2022-07-12,July,,c2e1fb72b32febe7bf3e1c6ff5eb734a,,c2e1fb72b32febe7bf3e1c6ff5eb734a,50.2192,-63.6248,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,,,,,1,1,laisse sur place,,,,,,2022-04-01 to 2022-09-30,North Shore,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2196,Plage Bergeronne,QC,QC,2022,6,8,2022-06-08,June,,1cdd6f4ff9924e30b6c57799af593a4e,,ec537ed75de5cfd5a8db8004898f1db3,48.24351,-69.5452,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,Adult,,Land,,,,,3,3,,,,,,,2022-04-01 to 2022-09-30,St Lawrence Estuary,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2197,Plage Bergeronne,QC,QC,2022,6,8,2022-06-08,June,,1cdd6f4ff9924e30b6c57799af593a4e,,ec537ed75de5cfd5a8db8004898f1db3,48.24351,-69.5452,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,Adult,,Land,,,,1,,1,,,,,,,2022-04-01 to 2022-09-30,St Lawrence Estuary,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2200,Tadoussac (1.5 miles au Plage de la Cap Granite) ,QC,QC,2022,6,2,2022-06-02,June,,1cdd6f4ff9924e30b6c57799af593a4e,,ec537ed75de5cfd5a8db8004898f1db3,48.14598,-69.7128,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,Adult,,Water,,,,,2,2,Une seule photo d'un individu - au large de Tadoussac,,,,,,2022-04-01 to 2022-09-30,St Lawrence Estuary,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2206,Cap de Bon Désir,QC,QC,2022,6,8,2022-06-08,June,,1cdd6f4ff9924e30b6c57799af593a4e,,ec537ed75de5cfd5a8db8004898f1db3,48.27576,-69.4752,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,,,,,2,2,,,,,,,2022-04-01 to 2022-09-30,St Lawrence Estuary,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2208,Baie-des-rochers,QC,QC,2022,6,11,2022-06-11,June,,1cdd6f4ff9924e30b6c57799af593a4e,,ec537ed75de5cfd5a8db8004898f1db3,47.95875,-69.8552,,aae846a74ed05c756622da0c9f33a220,COEI,Parks Canada,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,,,,,11,11,,,,,,,2022-04-01 to 2022-09-30,St Lawrence Estuary,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2533,"Big Glace Bay, Cape Breton, Nova Scotia",NS,NS,2022,6,7,2022-06-07,June,,e88c0ccae505b0805a23d572d59e68bf,,,46.17786,-59.910284,,c3d28517c3c85900b9fe46320e8b0942,COEI,Provincial,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,"Juvenile, Fawn, Hatch Year",,,,,,,,1,"reported injured gannet near parking area. when staff arrive, the bird was gone. Common Eider was also picked, showing signs of avian influenza, euthanized and will send for AI testing. Carcass Forwarded to Partner (Specify) NA NA",1042453 - 2 - 229808,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2606,Belfry Lake,NS,NS,2022,6,10,2022-06-10,June,,d2cf4f7e77ef44fa17a4225c5eea21e0,,,45.764892,-60.207391,,c3d28517c3c85900b9fe46320e8b0942,COEI,Provincial,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,"Adult, After Hatch Year",,,,,,,,1,NA Carcass Naturally Recycled NA NA,1042660 - 1 - 229472,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2688,"Bartletts Rd, Halifax, Nova Scotia, B3T",NS,NS,2022,6,13,2022-06-13,June,,4f98dfb8b672680695d7148540eb4ce1,,,44.465448,-63.722361,,c3d28517c3c85900b9fe46320e8b0942,COEI,Provincial,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,,,,,,,1,"Report from HFW: 1 Common Eider, adult female, found on Bartlett's Road, Terence Bay walking sideways and allowing people to pick it up. The eider arrived with an infected open wound to the body and neurological signs. The duck has been humanely euthanized, triple bagged, and set aside for your team. Kris will collect and send for AI testing. ****Please send results to Kris.Lambert@novascotia.ca **** Forward for Necropsy NA Pending",1042801 - 1 - 229642,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2705,Gabarus front beack,NS,NS,2022,6,13,2022-06-13,June,,d2cf4f7e77ef44fa17a4225c5eea21e0,,,45.853193,-60.172366,,c3d28517c3c85900b9fe46320e8b0942,COEI,Provincial,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,,,,,,,3,"NA No Disposition - Carcass Taken Before Arrival Caller reports seeing several dead Eiders in the surf at Gabarus Beach . This was just around sundown , no response that night , no other calls . NA",1042837 - 1 - 229689,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2726,Point Michaud,NS,NS,2022,6,11,2022-06-11,June,,1508383e29ac8e870ac7717678058532,,,45.592057,-60.67679,,c3d28517c3c85900b9fe46320e8b0942,COEI,Provincial,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,"Adult, After Hatch Year",,,,,,,,1,"While fling saw dead eider on shore, picked up, unfit for testing, buried Carcass Naturally Recycled Buried NA",1042847 - 1 - 229714,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2728,Grand Greve,NS,NS,2022,6,11,2022-06-11,June,,1508383e29ac8e870ac7717678058532,,,45.617725,-60.82988,,c3d28517c3c85900b9fe46320e8b0942,COEI,Provincial,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,"Adult, After Hatch Year",,,,,,,,1,"While flying saw dead gannet on shore, also found dead male eider, picked up, buried Carcass Naturally Recycled Buried NA",1042852 - 2 - 229720,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2808,,NS,NS,2022,6,15,2022-06-15,June,,6656d763022928f2dee5ac121ea17948,,,43.495931,-65.987172,,c3d28517c3c85900b9fe46320e8b0942,COEI,Provincial,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,,,,,,,1,NA Carcass Temporarily Retained (Office) NA NA,1042958 - 1 - 229866,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2912,Conrads Beach,NS,NS,2022,6,28,2022-06-28,June,,4f98dfb8b672680695d7148540eb4ce1,,,44.644826,-63.378597,,c3d28517c3c85900b9fe46320e8b0942,COEI,Provincial,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,"Juvenile, Fawn, Hatch Year",,,,,,,,1,"Multiple occurrences from Shubie Radio - callers describing a sick duck. Corey Grandfield picked up duck and moved it up onto the dunes prior to calling, i advised him to contact public health as this bird is likely positive for HPAI. Site visit and located sick Eider juvenile, displaying neuro symptoms, euthanized and packaged for AI testing. Kris will collect and send for AI testing. ****Please send results to Kris.Lambert@novascotia.ca **** Forward for Necropsy NA Pending",1043618 - 1 - 230541,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2925,Long Beach - East Chezzetcook,NS,NS,2022,6,27,2022-06-27,June,,4f98dfb8b672680695d7148540eb4ce1,,,44.679916,-63.207185,,c3d28517c3c85900b9fe46320e8b0942,COEI,Provincial,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,"Juvenile, Fawn, Hatch Year",,,,,,,,1,"Report from HFW: Common Eider duckling found June 24th at the ""end of Lower East Chezzetcook Road, where the road forks go to the right (rocky) side not the left (sandy) side"", East Chezzetcook. The duckling was dropped off to the Seaforth drop-off center by a member of the public and was exhibiting neurological symptoms. The duckling died within 24 hours and the carcass has been triple bagged and set aside for your team. Kris will collect and send for AI testing. ****Please send results to Kris.Lambert@novascotia.ca **** Forward for Necropsy NA Pending",1043657 - 1 - 230580,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2931,,NS,NS,2022,6,29,2022-06-29,June,,6656d763022928f2dee5ac121ea17948,,,43.815525,-66.132494,,c3d28517c3c85900b9fe46320e8b0942,COEI,Provincial,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,"Juvenile, Fawn, Hatch Year",,,,,,,,1,"Caller reported sick bird on beach, when arrived could not locate. Called the informant and was told they took it back to their house, upon arrival the bird was showing signs of what seem to be a neurological issue. Was brought back to office to be euthanized and will be sent for testing. Informed the people who handled to bird to wash hands, disinfect any thing they may have touched as well as the carrier. Monitor for any symptoms and to call 811 if anything arises, let them know they handled a bird recently. This has been the second call to the same location since Friday which involved a baby raccoon that was barely alive and had maggots eating at its face and eyes. Carcass Temporarily Retained (Office) NA Pending",1043690 - 1 - 230613,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2961,Conrads Beach,NS,NS,2022,7,1,2022-07-01,July,,4f98dfb8b672680695d7148540eb4ce1,,,44.644441,-63.375341,,c3d28517c3c85900b9fe46320e8b0942,COEI,Provincial,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,"Juvenile, Fawn, Hatch Year",,,,,,,,1,"Report from HFW: Common Eider duckling found at Conrad's Beach, Lawrencetown and dropped off to the Seaforth drop-off center by a member of the public, presumed orphaned. The duckling displayed neurological symptoms and was humanely euthanized. The carcass has been triple bagged and set aside for your team. Kris will collect and send for AI testing. ****Please send results to Kris.Lambert@novascotia.ca **** Forward for Necropsy NA Pending",1043858 - 1 - 230793,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2965,"40 Cedarwood Dr, Halifax, Nova Scotia, B2W 5B3",NS,NS,2022,7,3,2022-07-03,July,,4f98dfb8b672680695d7148540eb4ce1,,,44.691474,-63.496699,,c3d28517c3c85900b9fe46320e8b0942,COEI,Provincial,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,,,,,,,1,"Report from HFW: Common Eider found at 40 Cedarwood Drive, Dartmouth and dropped off to the Seaforth drop-off center by a member of the public. The eider was displaying neurological signs upon intake and was humanely euthanized. The carcass has been triple bagged and set aside for your team. Kris will collect and send for AI testing. ****Please send results to Kris.Lambert@novascotia.ca **** Forward for Necropsy NA Pending",1043866 - 1 - 230801,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2974,Conrads Beach,NS,NS,2022,7,5,2022-07-05,July,,4f98dfb8b672680695d7148540eb4ce1,,,44.643359,-63.370214,,c3d28517c3c85900b9fe46320e8b0942,COEI,Provincial,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,"Juvenile, Fawn, Hatch Year",,,,,,,,1,Multiple Shubie occurrences: injured or sick duck on the west end of the beach. Site visit and young eider was DOA. Collected and packaged as per AI direction. send for AI testing. ****Please send results to Kris.Lambert@novascotia.ca **** Forward for Necropsy NA Pending,1043935 - 1 - 230871,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-3051,Rockdale Beach,NS,NS,2022,6,14,2022-06-14,June,,1508383e29ac8e870ac7717678058532,,,45.612122,-60.802817,,c3d28517c3c85900b9fe46320e8b0942,COEI,Provincial,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,"Adult, After Hatch Year",,,,,,,,1,"Found dead bird, picked up female Eider, sending for AI Testing Forward for Necropsy Sending for AI testing Pending",1044476 - 1 - 231422,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-4837, ,NL,Labrador,2022,9,1,2022-09-01,September,,fcd32bf78e3e3a1c785b55f2e9a029b2,,83c798fb07d58a396e26e99a99ec119c,52.369069,-55.678876,,046d438be2d418d499400045cc76256d,COEI,Indigenous,Common Eider,Somateria mollissima,seabirds,COEI,presume positive,,,,Land,,,,,,1,unknown,,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
